Wall time,Step,Value
1766886998.76556,385024,1068.0
1766887000.5480478,387072,1068.0
1766887002.3892932,389120,1068.0
1766887004.2489164,391168,1069.0
1766887006.09973,393216,1069.0
1766887007.9404385,395264,1069.0
1766887009.7910872,397312,1069.0
1766887011.610827,399360,1069.0
1766887013.4490328,401408,1070.0
1766887015.2964966,403456,1070.0
1766887017.1592681,405504,1070.0
1766887019.0352056,407552,1070.0
1766887020.8686066,409600,1070.0
1766887022.7019217,411648,1071.0
1766887024.4866996,413696,1071.0
1766887026.376568,415744,1071.0
1766887028.1530101,417792,1071.0
1766887029.9586718,419840,1072.0
1766887031.7656183,421888,1072.0
1766887033.5634468,423936,1072.0
1766887035.3562853,425984,1072.0
1766887037.2319994,428032,1073.0
1766887039.0685081,430080,1073.0
1766887040.9464593,432128,1073.0
1766887042.8246372,434176,1073.0
1766887044.6690855,436224,1073.0
1766887046.4705687,438272,1073.0
1766887048.3263507,440320,1074.0
1766887050.1846232,442368,1074.0
1766887052.0860612,444416,1074.0
1766887054.0216298,446464,1074.0
1766887055.8575478,448512,1074.0
1766887057.663131,450560,1074.0
1766887059.405174,452608,1074.0
1766887061.252728,454656,1075.0
1766887063.1453788,456704,1075.0
1766887064.9749968,458752,1075.0
1766887066.8279743,460800,1075.0
1766887068.6803756,462848,1075.0
1766887070.4526198,464896,1075.0
1766887072.2993255,466944,1076.0
1766887074.1262069,468992,1076.0
1766887075.9679284,471040,1076.0
1766887077.7747083,473088,1076.0
1766887079.6071024,475136,1076.0
1766887081.445178,477184,1076.0
1766887083.2688503,479232,1077.0
1766887085.179774,481280,1077.0
1766887087.0515597,483328,1077.0
1766887088.9251451,485376,1077.0
1766887090.6929696,487424,1077.0
1766887092.5206943,489472,1077.0
1766887094.3719714,491520,1077.0
1766887096.2789936,493568,1077.0
1766887098.081146,495616,1078.0
1766887099.9530926,497664,1078.0
1766887101.798098,499712,1078.0
1766887103.5910113,501760,1078.0
1766887105.4543867,503808,1078.0
1766887107.2544966,505856,1078.0
1766887109.047151,507904,1079.0
1766887110.943253,509952,1079.0
1766887112.7825994,512000,1079.0
1766887114.52502,514048,1079.0
1766887116.3526103,516096,1079.0
1766887118.1907766,518144,1079.0
1766887119.9641302,520192,1080.0
1766887121.8491256,522240,1080.0
1766887123.713856,524288,1080.0
1766887125.7077074,526336,1079.0
1766887127.661201,528384,1079.0
1766887129.5258605,530432,1079.0
1766887131.4448192,532480,1079.0
1766887133.3079386,534528,1079.0
1766887135.1811738,536576,1079.0
1766887137.2388382,538624,1079.0
1766887139.3130667,540672,1079.0
1766887141.732758,542720,1078.0
1766887144.2082984,544768,1076.0
1766887146.3029733,546816,1076.0
1766887148.4048717,548864,1076.0
1766887150.500522,550912,1075.0
1766887152.691271,552960,1075.0
1766887154.790558,555008,1074.0
1766887156.8828652,557056,1074.0
1766887158.904038,559104,1074.0
1766887160.9293966,561152,1073.0
1766887162.946079,563200,1073.0
1766887165.030407,565248,1073.0
1766887166.9769459,567296,1073.0
1766887168.8763552,569344,1073.0
1766887170.8389595,571392,1073.0
1766887172.987076,573440,1072.0
1766887174.9206538,575488,1072.0
1766887176.8627975,577536,1072.0
1766887179.004536,579584,1072.0
1766887181.1934795,581632,1071.0
1766887183.3840523,583680,1070.0
1766887185.4317317,585728,1070.0
1766887187.3474042,587776,1070.0
1766887189.4065166,589824,1070.0
1766887191.460737,591872,1070.0
1766887193.7210479,593920,1069.0
1766887196.0361705,595968,1068.0
1766887197.962646,598016,1068.0
1766887200.179098,600064,1068.0
1766887202.2835763,602112,1067.0
1766887204.3757913,604160,1067.0
1766887206.4528458,606208,1067.0
1766887208.7110162,608256,1066.0
1766887211.167228,610304,1065.0
1766887213.3472931,612352,1064.0
1766887215.4094992,614400,1064.0
1766887217.3093145,616448,1064.0
1766887219.2065594,618496,1064.0
1766887221.1290414,620544,1064.0
1766887223.0393543,622592,1064.0
1766887224.9719598,624640,1064.0
1766887226.814038,626688,1064.0
1766887228.6678803,628736,1065.0
1766887230.4978104,630784,1065.0
1766887232.386289,632832,1065.0
1766887234.2728558,634880,1065.0
1766887236.142674,636928,1065.0
1766887238.040628,638976,1065.0
1766887239.9121642,641024,1065.0
1766887241.8259885,643072,1065.0
1766887243.682132,645120,1065.0
1766887245.5829008,647168,1065.0
1766887247.438418,649216,1065.0
1766887249.2786884,651264,1066.0
1766887251.1255734,653312,1066.0
1766887252.9638455,655360,1066.0
1766887254.7999396,657408,1066.0
1766887256.628781,659456,1066.0
1766887258.442841,661504,1066.0
1766887260.259487,663552,1066.0
1766887262.1415603,665600,1067.0
1766887263.904441,667648,1067.0
1766887265.7073374,669696,1067.0
1766887267.5476673,671744,1067.0
1766887269.3424256,673792,1067.0
1766887271.240224,675840,1067.0
1766887273.1071339,677888,1067.0
1766887274.989157,679936,1068.0
1766887276.7924883,681984,1068.0
1766887278.859203,684032,1067.0
1766887281.1169426,686080,1067.0
1766887283.1931543,688128,1067.0
1766887285.213821,690176,1066.0
1766887287.2156897,692224,1066.0
1766887289.2902348,694272,1066.0
1766887291.6014762,696320,1065.0
1766887293.6441615,698368,1065.0
1766887295.6570776,700416,1065.0
1766887297.64669,702464,1065.0
1766887299.8523638,704512,1065.0
1766887302.260863,706560,1064.0
1766887304.2606108,708608,1064.0
1766887306.242492,710656,1064.0
1766887308.1264288,712704,1064.0
1766887310.096084,714752,1064.0
1766887312.11817,716800,1063.0
1766887314.4633453,718848,1063.0
1766887316.402176,720896,1063.0
1766887318.3697686,722944,1063.0
1766887320.450191,724992,1062.0
1766887322.4555771,727040,1062.0
1766887324.482577,729088,1062.0
1766887326.6671321,731136,1062.0
1766887328.6482372,733184,1062.0
1766887330.638309,735232,1062.0
1766887332.5849323,737280,1062.0
1766887334.478246,739328,1062.0
1766887336.4218009,741376,1062.0
1766887338.2538853,743424,1062.0
1766887340.0997841,745472,1062.0
1766887341.9738839,747520,1062.0
1766887343.8713472,749568,1062.0
1766887345.8185074,751616,1062.0
1766887347.9486942,753664,1062.0
1766887349.7882802,755712,1062.0
1766887351.8160055,757760,1062.0
1766887353.8467522,759808,1061.0
1766887355.6740866,761856,1062.0
1766887357.54996,763904,1062.0
1766887359.4589462,765952,1062.0
1766887361.4126387,768000,1062.0
1766887363.367031,770048,1062.0
1766887365.2865956,772096,1062.0
1766887367.1666152,774144,1062.0
1766887369.2087884,776192,1062.0
1766887371.4700487,778240,1061.0
1766887373.7108238,780288,1061.0
1766887375.717469,782336,1060.0
1766887377.6985004,784384,1060.0
1766887379.6436107,786432,1060.0
1766887381.601451,788480,1060.0
1766887383.5957713,790528,1060.0
1766887385.629506,792576,1060.0
1766887387.7942917,794624,1060.0
1766887390.1549604,796672,1059.0
1766887392.3208723,798720,1059.0
1766887394.4098141,800768,1059.0
1766887396.3473258,802816,1059.0
1766887398.3875968,804864,1058.0
1766887400.4261131,806912,1058.0
1766887402.376748,808960,1058.0
1766887404.3913236,811008,1058.0
1766887406.517651,813056,1058.0
1766887408.838659,815104,1057.0
1766887410.942248,817152,1057.0
1766887412.9542828,819200,1057.0
1766887414.9320195,821248,1057.0
1766887416.7894638,823296,1057.0
1766887418.6663692,825344,1057.0
1766887420.5872755,827392,1057.0
1766887422.5553727,829440,1057.0
1766887424.4656904,831488,1057.0
1766887426.3667548,833536,1057.0
1766887428.240993,835584,1057.0
1766887430.138121,837632,1057.0
1766887431.993493,839680,1058.0
1766887433.824529,841728,1058.0
1766887435.7059455,843776,1058.0
1766887437.5509875,845824,1058.0
1766887439.3748882,847872,1058.0
1766887441.3557432,849920,1058.0
1766887443.5567913,851968,1058.0
1766887445.8417008,854016,1057.0
1766887448.0073235,856064,1057.0
1766887450.078867,858112,1057.0
1766887452.057942,860160,1057.0
1766887454.058326,862208,1057.0
1766887456.555321,864256,1056.0
1766887458.8795516,866304,1055.0
1766887461.061557,868352,1055.0
1766887463.3401494,870400,1055.0
1766887465.3191888,872448,1054.0
1766887467.9517066,874496,1054.0
1766887470.1866398,876544,1053.0
1766887472.4750528,878592,1053.0
1766887474.487631,880640,1053.0
1766887476.5317612,882688,1053.0
1766887478.5155158,884736,1053.0
1766887480.4645789,886784,1053.0
1766887482.4203365,888832,1053.0
1766887484.324436,890880,1053.0
1766887486.3044777,892928,1053.0
1766887488.4146805,894976,1052.0
1766887490.362108,897024,1052.0
1766887492.259624,899072,1052.0
1766887494.1269798,901120,1052.0
1766887496.0081859,903168,1053.0
1766887497.838079,905216,1053.0
1766887499.803697,907264,1053.0
1766887501.7624362,909312,1053.0
1766887504.2228966,911360,1052.0
1766887506.1337495,913408,1052.0
1766887508.0602431,915456,1052.0
1766887509.9691896,917504,1052.0
1766887511.8439698,919552,1052.0
1766887513.7478974,921600,1052.0
1766887515.7934773,923648,1052.0
1766887518.1608992,925696,1052.0
1766887520.1319158,927744,1052.0
1766887522.1707344,929792,1052.0
1766887524.1260045,931840,1052.0
1766887526.237723,933888,1051.0
1766887528.170766,935936,1051.0
1766887530.2296314,937984,1051.0
1766887532.0692773,940032,1051.0
1766887533.9607916,942080,1051.0
1766887535.7983475,944128,1052.0
1766887537.65968,946176,1052.0
1766887539.5293813,948224,1052.0
1766887541.4616392,950272,1052.0
1766887543.461348,952320,1052.0
1766887545.504453,954368,1052.0
1766887547.648107,956416,1051.0
1766887549.632051,958464,1051.0
1766887551.644651,960512,1051.0
1766887553.874425,962560,1051.0
1766887555.889965,964608,1051.0
1766887557.905602,966656,1051.0
1766887560.0610206,968704,1050.0
1766887561.9264684,970752,1051.0
1766887563.9846673,972800,1050.0
1766887566.3167338,974848,1050.0
1766887568.3767064,976896,1050.0
1766887570.5366032,978944,1050.0
1766887572.6451406,980992,1049.0
1766887574.6510189,983040,1049.0
1766887576.6033592,985088,1049.0
1766887578.5017893,987136,1049.0
1766887580.4485993,989184,1049.0
1766887582.5309455,991232,1049.0
1766887584.3914762,993280,1049.0
1766887586.3676164,995328,1049.0
1766887588.2810242,997376,1049.0
1766887590.2356544,999424,1049.0
1766887592.3822606,1001472,1049.0
