Wall time,Step,Value
1766886858.5975733,235520,237.63409423828125
1766886860.594203,237568,238.1072998046875
1766886862.4856129,239616,241.50210571289062
1766886864.502506,241664,245.1240997314453
1766886866.6759825,243712,245.04080200195312
1766886868.8424149,245760,242.22259521484375
1766886871.3965042,247808,233.40719604492188
1766886873.4731848,249856,226.38290405273438
1766886875.5607243,251904,228.226806640625
1766886877.5958896,253952,228.5644073486328
1766886879.4934072,256000,232.72979736328125
1766886881.3493779,258048,234.43299865722656
1766886883.259654,260096,218.15640258789062
1766886885.0997105,262144,225.27920532226562
1766886886.971801,264192,212.77430725097656
1766886888.800999,266240,207.64059448242188
1766886890.725128,268288,185.49769592285156
1766886892.5766027,270336,184.997802734375
1766886894.365346,272384,180.1197967529297
1766886896.238505,274432,177.9069061279297
1766886898.041164,276480,182.48599243164062
1766886899.9120004,278528,186.710693359375
1766886901.8211606,280576,185.0196075439453
1766886903.679105,282624,182.18679809570312
1766886905.5015543,284672,181.08380126953125
1766886907.3817854,286720,186.7093963623047
1766886909.2814238,288768,190.4835968017578
1766886911.1064239,290816,195.7801971435547
1766886913.0118144,292864,194.06739807128906
1766886914.8481324,294912,190.90919494628906
1766886916.7154152,296960,189.8083038330078
1766886918.7425387,299008,191.17750549316406
1766886920.5857294,301056,195.93170166015625
1766886922.4390645,303104,192.85450744628906
1766886924.342939,305152,191.80450439453125
1766886926.1806645,307200,198.59979248046875
1766886928.0691106,309248,206.06700134277344
1766886929.89204,311296,213.1121063232422
1766886931.7222993,313344,210.1490936279297
1766886933.6124516,315392,209.4362030029297
1766886935.4472995,317440,214.86399841308594
1766886937.2731874,319488,212.36300659179688
1766886939.1110516,321536,205.59249877929688
1766886940.9441535,323584,198.6544952392578
1766886942.8174899,325632,207.15220642089844
1766886944.7373211,327680,204.7281951904297
1766886946.5219936,329728,205.3343048095703
1766886948.4043486,331776,212.2238006591797
1766886950.259136,333824,206.5084991455078
1766886952.0755627,335872,202.14059448242188
1766886953.9375436,337920,202.2115936279297
1766886955.875474,339968,207.9656982421875
1766886957.708871,342016,182.2716064453125
1766886959.5365267,344064,178.71380615234375
1766886961.382211,346112,180.6027069091797
1766886963.2291236,348160,188.65420532226562
1766886965.0435643,350208,188.30859375
1766886966.9115756,352256,184.64280700683594
1766886968.8731017,354304,191.41400146484375
1766886970.9632342,356352,194.67990112304688
1766886973.2645013,358400,190.63319396972656
1766886975.2831128,360448,198.5625
1766886977.1541946,362496,191.79490661621094
1766886979.2417524,364544,192.673095703125
1766886981.2701845,366592,192.7292022705078
1766886983.3253634,368640,192.90989685058594
1766886985.5054889,370688,186.49000549316406
1766886987.4442766,372736,192.8153076171875
1766886989.2868764,374784,196.87789916992188
1766886991.238658,376832,206.7843017578125
1766886993.0947373,378880,215.69810485839844
1766886994.9243507,380928,211.0167999267578
1766886996.875835,382976,190.50680541992188
1766886998.7655425,385024,191.99220275878906
1766887000.54803,387072,185.87860107421875
1766887002.389279,389120,194.98260498046875
1766887004.2489035,391168,187.7469024658203
1766887006.0997148,393216,180.99119567871094
1766887007.9404266,395264,190.94839477539062
1766887009.7910225,397312,197.9268035888672
1766887011.6108088,399360,206.9989013671875
1766887013.44902,401408,214.8345947265625
1766887015.296477,403456,226.398193359375
1766887017.1592572,405504,227.73890686035156
1766887019.035194,407552,222.75469970703125
1766887020.8685832,409600,230.68519592285156
1766887022.7019072,411648,228.0751953125
1766887024.4866192,413696,228.6446990966797
1766887026.3765554,415744,221.59449768066406
1766887028.1529975,417792,229.8498992919922
1766887029.9586535,419840,235.06419372558594
1766887031.7656054,421888,237.92880249023438
1766887033.563426,423936,241.5321044921875
1766887035.356273,425984,228.48240661621094
1766887037.2319846,428032,237.40859985351562
1766887039.0684936,430080,243.4951934814453
1766887040.946446,432128,247.6300048828125
1766887042.824624,434176,253.3675994873047
1766887044.6690717,436224,253.38119506835938
1766887046.4705446,438272,254.73060607910156
1766887048.326335,440320,239.94219970703125
1766887050.1846085,442368,236.69610595703125
1766887052.0860472,444416,239.63900756835938
1766887054.0216177,446464,236.43020629882812
1766887055.857533,448512,239.456298828125
1766887057.663119,450560,253.85260009765625
1766887059.405161,452608,259.9284973144531
1766887061.2527156,454656,252.77980041503906
1766887063.145366,456704,240.6999053955078
1766887064.9749846,458752,240.60910034179688
1766887066.8279488,460800,238.36669921875
1766887068.6803625,462848,225.03050231933594
1766887070.452605,464896,221.3583984375
1766887072.299311,466944,229.45680236816406
1766887074.1261914,468992,231.93170166015625
1766887075.9678965,471040,234.13980102539062
1766887077.7746868,473088,218.2902069091797
1766887079.6070716,475136,214.1614990234375
1766887081.445165,477184,220.27699279785156
1766887083.2688365,479232,219.28790283203125
1766887085.1797612,481280,200.08250427246094
1766887087.0515456,483328,193.88909912109375
1766887088.9251297,485376,189.58810424804688
1766887090.6929572,487424,200.30239868164062
1766887092.5206776,489472,195.76220703125
1766887094.3719418,491520,199.97950744628906
1766887096.2789812,493568,207.5968017578125
1766887098.0811346,495616,216.6844024658203
1766887099.9530764,497664,185.91900634765625
1766887101.7980871,499712,180.4196014404297
1766887103.5909941,501760,186.5384063720703
1766887105.4543731,503808,202.36709594726562
1766887107.2544844,505856,206.44309997558594
1766887109.0471382,507904,193.91580200195312
1766887110.9432395,509952,197.28469848632812
1766887112.7825873,512000,204.84970092773438
1766887114.5250065,514048,199.85389709472656
1766887116.3525987,516096,205.30409240722656
1766887118.1907628,518144,218.1320037841797
1766887119.9641159,520192,212.77279663085938
1766887121.849112,522240,225.40589904785156
1766887123.7138383,524288,230.38580322265625
1766887125.7076933,526336,220.78280639648438
1766887127.6611853,528384,223.9261932373047
1766887129.5258331,530432,225.78399658203125
1766887131.4448063,532480,233.4405059814453
1766887133.3079255,534528,246.53269958496094
1766887135.1811626,536576,245.36309814453125
1766887137.2388248,538624,220.9835968017578
1766887139.3130524,540672,230.2490997314453
1766887141.7327442,542720,227.01170349121094
1766887144.2082834,544768,215.91270446777344
1766887146.3029559,546816,224.94659423828125
1766887148.4048562,548864,219.9597930908203
1766887150.5005088,550912,203.47349548339844
1766887152.6912572,552960,208.4947052001953
1766887154.7905428,555008,218.16180419921875
1766887156.8828514,557056,208.2052001953125
1766887158.904026,559104,216.89230346679688
1766887160.9293818,561152,224.8022003173828
1766887162.9460669,563200,226.80029296875
1766887165.0303345,565248,231.84860229492188
1766887166.976932,567296,226.87139892578125
1766887168.876339,569344,220.57650756835938
1766887170.8389418,571392,229.2570037841797
1766887172.9870594,573440,227.8050994873047
1766887174.920635,575488,225.22970581054688
1766887176.862784,577536,219.66929626464844
1766887179.0045204,579584,228.7584991455078
1766887181.1934633,581632,215.00579833984375
1766887183.3840363,583680,229.90289306640625
1766887185.43172,585728,238.15899658203125
1766887187.347391,587776,241.822998046875
1766887189.4065049,589824,241.3072052001953
1766887191.4607232,591872,246.01829528808594
1766887193.72103,593920,246.0316925048828
1766887196.0361428,595968,244.5937957763672
1766887197.9626324,598016,254.23890686035156
1766887200.179082,600064,255.856201171875
1766887202.2835605,602112,232.9029998779297
1766887204.375778,604160,235.63330078125
1766887206.4528282,606208,233.68060302734375
1766887208.711001,608256,239.70089721679688
1766887211.1672156,610304,243.806396484375
1766887213.347276,612352,252.95419311523438
1766887215.4094265,614400,250.29640197753906
1766887217.3093026,616448,243.25990295410156
1766887219.206547,618496,235.43809509277344
1766887221.129029,620544,243.49209594726562
1766887223.0393424,622592,232.14390563964844
1766887224.9719477,624640,242.3394012451172
1766887226.814025,626688,243.3881072998047
1766887228.6678555,628736,242.18629455566406
1766887230.4977975,630784,249.4788055419922
1766887232.386271,632832,236.9593963623047
1766887234.2728417,634880,225.31390380859375
1766887236.1426606,636928,234.96080017089844
1766887238.0406158,638976,233.52420043945312
1766887239.9121509,641024,238.91409301757812
1766887241.8259509,643072,238.15370178222656
1766887243.6821177,645120,245.85499572753906
1766887245.5828874,647168,246.28500366210938
1766887247.438405,649216,246.27340698242188
1766887249.2786744,651264,248.789306640625
1766887251.1255608,653312,257.84820556640625
1766887252.963831,655360,254.53720092773438
1766887254.7999268,657408,268.3544006347656
1766887256.6287684,659456,263.1955871582031
1766887258.442828,661504,267.8554992675781
1766887260.259475,663552,277.53179931640625
1766887262.1415484,665600,260.2380065917969
1766887263.9044304,667648,271.9986877441406
1766887265.7073236,669696,264.547607421875
1766887267.5476549,671744,268.0426940917969
1766887269.3424134,673792,274.1011047363281
1766887271.2402084,675840,280.0697937011719
1766887273.107122,677888,283.77740478515625
1766887274.9891453,679936,285.31451416015625
1766887276.7924757,681984,300.14459228515625
1766887278.8591852,684032,302.2372131347656
1766887281.1169217,686080,290.0274963378906
1766887283.1931407,688128,295.2345886230469
1766887285.213809,690176,290.84619140625
1766887287.2156758,692224,283.6097106933594
1766887289.2902203,694272,279.74261474609375
1766887291.6014636,696320,278.95489501953125
1766887293.6441493,698368,283.6170959472656
1766887295.6570628,700416,278.3811950683594
1766887297.6466742,702464,288.36871337890625
1766887299.8523443,704512,289.1697998046875
1766887302.2608476,706560,283.214599609375
1766887304.2605982,708608,282.9562072753906
1766887306.242481,710656,285.8605041503906
1766887308.1264172,712704,291.5278015136719
1766887310.0960712,714752,298.2261962890625
1766887312.1181579,716800,302.4714050292969
1766887314.4633331,718848,283.5613098144531
1766887316.4021602,720896,285.8901062011719
1766887318.3697567,722944,289.7539978027344
1766887320.4501739,724992,278.4314880371094
1766887322.4555645,727040,276.5663146972656
1766887324.4825652,729088,286.599609375
1766887326.6671164,731136,282.2184143066406
1766887328.6482227,733184,285.4171142578125
1766887330.6382945,735232,289.0982971191406
1766887332.5849168,737280,298.689208984375
1766887334.4782283,739328,305.1453857421875
1766887336.4217846,741376,310.8572998046875
1766887338.253872,743424,318.9057922363281
1766887340.0997715,745472,312.4175109863281
1766887341.9738696,747520,315.41778564453125
1766887343.871327,749568,304.1005859375
1766887345.8184934,751616,314.4284973144531
1766887347.9486806,753664,316.1072082519531
1766887349.788264,755712,317.1050109863281
1766887351.8159797,757760,273.5592956542969
1766887353.8467402,759808,277.74029541015625
1766887355.6740746,761856,294.91778564453125
1766887357.5499465,763904,284.9574890136719
1766887359.4589343,765952,254.4853973388672
1766887361.4126272,768000,254.03640747070312
1766887363.3670166,770048,245.1486053466797
1766887365.286569,772096,240.1147003173828
1766887367.1666012,774144,233.49349975585938
1766887369.2087746,776192,241.00540161132812
1766887371.470022,778240,241.2415008544922
1766887373.7108083,780288,244.673095703125
1766887375.7174537,782336,242.03070068359375
1766887377.698438,784384,240.76829528808594
1766887379.6435902,786432,250.45849609375
1766887381.6014347,788480,247.1291961669922
1766887383.5957565,790528,240.54649353027344
1766887385.6294792,792576,245.45370483398438
1766887387.7942743,794624,253.53689575195312
1766887390.1549456,796672,254.38119506835938
1766887392.320858,798720,267.26611328125
1766887394.4097996,800768,256.9660949707031
1766887396.3473134,802816,260.5653991699219
1766887398.3875806,804864,260.5653991699219
1766887400.426101,806912,289.07598876953125
1766887402.376734,808960,295.64691162109375
1766887404.3913083,811008,298.2156066894531
1766887406.5176349,813056,317.847412109375
1766887408.8386438,815104,325.2904052734375
1766887410.942234,817152,311.5473937988281
1766887412.954268,819200,312.1182861328125
1766887414.9320045,821248,327.96649169921875
1766887416.7894506,823296,305.9728088378906
1766887418.666357,825344,306.18280029296875
1766887420.5872614,827392,312.1960144042969
1766887422.5553577,829440,305.4432067871094
1766887424.4656775,831488,305.4432067871094
1766887426.3667405,833536,316.46990966796875
1766887428.2409477,835584,324.3699951171875
1766887430.1381066,837632,327.3179931640625
1766887431.993472,839680,319.8445129394531
1766887433.8245082,841728,320.95208740234375
1766887435.7059324,843776,332.11968994140625
1766887437.5509765,845824,317.4466857910156
1766887439.3748753,847872,315.1482849121094
1766887441.3557298,849920,323.356201171875
1766887443.5567687,851968,313.2106018066406
1766887445.8416855,854016,322.9632873535156
1766887448.0073013,856064,322.98370361328125
1766887450.0788538,858112,332.735595703125
1766887452.057927,860160,328.1246032714844
1766887454.0583134,862208,329.78851318359375
1766887456.5553048,864256,329.0284118652344
1766887458.8795018,866304,343.7655944824219
1766887461.0615456,868352,323.037109375
1766887463.3401365,870400,329.06719970703125
1766887465.319175,872448,335.7461853027344
1766887467.9516928,874496,338.96759033203125
1766887470.1866262,876544,343.6867980957031
1766887472.4750373,878592,352.9346923828125
1766887474.4876144,880640,337.0779113769531
1766887476.5317442,882688,332.6531066894531
1766887478.5154982,884736,334.1424865722656
1766887480.4645648,886784,328.03131103515625
1766887482.4203184,888832,339.7887878417969
1766887484.3244154,890880,342.4507141113281
1766887486.3044229,892928,337.5036926269531
1766887488.4146647,894976,343.9573059082031
1766887490.3620927,897024,348.31781005859375
1766887492.2596097,899072,331.5622863769531
1766887494.1269681,901120,327.54510498046875
1766887496.0081716,903168,330.3265075683594
1766887497.8380666,905216,332.2538146972656
1766887499.8036833,907264,328.8638000488281
1766887501.762421,909312,334.5469055175781
1766887504.2228744,911360,313.0628967285156
1766887506.133734,913408,323.3577880859375
1766887508.0602312,915456,333.5683898925781
1766887509.9691699,917504,344.13299560546875
1766887511.8439565,919552,331.5498046875
1766887513.747881,921600,332.4045104980469
1766887515.793465,923648,328.0329895019531
1766887518.160882,925696,327.1883850097656
1766887520.1318984,927744,335.1859130859375
1766887522.1707206,929792,338.76031494140625
1766887524.125984,931840,348.7431945800781
1766887526.2377105,933888,353.2388000488281
1766887528.1707556,935936,342.4845886230469
1766887530.2296205,937984,357.5470886230469
1766887532.0692558,940032,343.1217956542969
1766887533.9607773,942080,343.5032043457031
1766887535.798334,944128,342.8044128417969
1766887537.6596644,946176,341.6253967285156
1766887539.5293686,948224,346.65289306640625
1766887541.4616232,950272,361.1015930175781
1766887543.4613292,952320,355.5111999511719
1766887545.504439,954368,349.3255920410156
1766887547.6480942,956416,347.85699462890625
1766887549.6320374,958464,338.2518005371094
1766887551.6446376,960512,339.3929138183594
1766887553.8744094,962560,341.3514099121094
1766887555.8899515,964608,364.2119140625
1766887557.9055896,966656,359.5325012207031
1766887560.0610046,968704,347.368408203125
1766887561.9264557,970752,342.837890625
1766887563.9846535,972800,359.8023986816406
1766887566.316718,974848,372.8175048828125
1766887568.3766646,976896,368.2575988769531
1766887570.53659,978944,370.8371887207031
1766887572.6451283,980992,381.4450988769531
1766887574.650995,983040,366.8406066894531
1766887576.6033447,985088,352.6702880859375
1766887578.501776,987136,352.689697265625
1766887580.4485857,989184,338.4515075683594
1766887582.5309324,991232,306.8020935058594
1766887584.3914618,993280,288.3752136230469
1766887586.367602,995328,277.5141906738281
1766887588.281011,997376,270.89801025390625
1766887590.2356398,999424,280.3453063964844
1766887592.3822467,1001472,288.2919921875
