Wall time,Step,Value
1766883380.4993007,761,-3.013333320617676
1766883380.6265829,923,-2.833571434020996
1766883381.0893872,1492,-2.615000009536743
1766883381.16999,1578,-2.8393750190734863
1766883381.3311222,1765,-3.016071319580078
1766883381.444122,1904,-2.8575000762939453
1766883381.5725212,2044,-2.6834375858306885
1766883382.1137552,2733,-1.591447353363037
1766883382.2695513,2935,-1.406000018119812
1766883382.3893187,3018,-1.555476188659668
1766883382.9918182,3626,-1.4788000583648682
1766883383.8695264,4553,-1.6105999946594238
1766883384.2207186,4949,-1.4565000534057617
1766883384.6099455,5437,-1.5746999979019165
1766883384.7490945,5598,-2.214200019836426
1766883385.1727376,6049,-2.61299991607666
1766883385.2681346,6165,-2.6582999229431152
1766883385.4531074,6391,-2.7720000743865967
1766883385.6309867,6605,-2.8814001083374023
1766883385.7002945,6690,-2.981600046157837
1766883386.0656095,7129,-2.796799898147583
1766883386.1409576,7221,-2.7792000770568848
1766883386.209925,7312,-2.620699882507324
1766883386.2509172,7356,-2.690700054168701
1766883386.313166,7431,-2.837100028991699
1766883386.679935,7882,-3.172100067138672
1766883386.8808353,8130,-3.099100112915039
1766883387.0622535,8367,-3.1451001167297363
1766883387.284547,8621,-3.1503000259399414
1766883387.3684297,8731,-3.0715999603271484
1766883387.4379597,8824,-3.243299961090088
1766883387.662273,9071,-3.3903000354766846
1766883387.7712767,9221,-3.2525999546051025
1766883387.846171,9315,-3.3891000747680664
1766883387.9761553,9410,-3.4577999114990234
1766883388.6008148,10035,-2.8494999408721924
1766883389.1282237,10669,-2.3485000133514404
1766883389.1979134,10752,-2.345400094985962
1766883389.5603137,11172,-2.0216000080108643
1766883389.7242694,11348,-1.7402000427246094
1766883389.8559396,11498,-1.5329999923706055
1766883390.514254,12236,-0.8256999850273132
1766883391.3893354,13220,-0.08869999647140503
1766883391.7394042,13634,0.032499998807907104
1766883391.8602777,13791,0.15629999339580536
1766883392.7725105,14469,-0.5569999814033508
1766883393.462992,15056,-0.36500000953674316
1766883393.73547,15314,-0.38519999384880066
1766883394.4860783,16158,-0.32850000262260437
1766883394.633002,16316,-0.25949999690055847
1766883394.6849997,16360,-0.30880001187324524
1766883395.2134707,16798,-0.48500001430511475
1766883395.2697687,16846,-0.6729999780654907
1766883396.1514592,17645,-0.30869999527931213
1766883396.3740764,17903,-0.03709999844431877
1766883396.6449037,18142,-0.3537999987602234
1766883396.8566604,18326,-0.11349999904632568
1766883397.0316036,18516,-0.15800000727176666
1766883397.1800737,18631,-0.5249999761581421
